CN101100210,南郊,大同,山西,中国,40.01802,113.16892
CN101100211,新荣,大同,山西,中国,40.25827,113.141045
CN101100301,阳泉,阳泉,山西,中国,37.861187,113.58328
CN101100302,盂县,阳泉,山西,中国,38.086132,113.41223
CN101100303,平定,阳泉,山西,中国,37.80029,113.63105
CN101100304,矿区,阳泉,山西,中国,37.870087,113.55907
CN101100305,郊区,阳泉,山西,中国,37.94096,113.58664
CN101100401,晋中,晋中,山西,中国,37.696495,112.736465
CN101100402,榆次,晋中,山西,中国,37.6976,112.74006
CN101100403,榆社,晋中,山西,中国,37.06902,112.97352
CN101100404,左权,晋中,山西,中国,37.079674,113.37783
CN101100405,和顺,晋中,山西,中国,37.327026,113.57292
CN101100406,昔阳,晋中,山西,中国,37.60437,113.70617
CN101100407,寿阳,晋中,山西,中国,37.891136,113.17771
CN101100408,太谷,晋中,山西,中国,37.424595,112.5541
CN101100409,祁县,晋中,山西,中国,37.358738,112.33053
CN101100410,平遥,晋中,山西,中国,37.195473,112.17406
CN101100411,灵石,晋中,山西,中国,36.84747,111.77276
CN101100412,介休,晋中,山西,中国,37.027615,111.91386
CN101100501,长治,长治,山西,中国,36.191113,113.113556
CN101100502,黎城,长治,山西,中国,36.50297,113.38737
CN101100503,屯留,长治,山西,中国,36.31407,112.89274
CN101100504,潞城,长治,山西,中国,36.332233,113.22324
CN101100505,襄垣,长治,山西,中国,36.532852,113.050095
CN101100506,平顺,长治,山西,中国,36.200203,113.43879
CN101100507,武乡,长治,山西,中国,36.834316,112.8653
CN101100508,沁县,长治,山西,中国,36.757122,112.70138
CN101100509,长子,长治,山西,中国,36.119484,112.88466
CN101100510,沁源,长治,山西,中国,36.50078,112.34088
CN101100511,壶关,长治,山西,中国,36.11094,113.20614
CN101100512,郊区,长治,山西,中国,36.218388,113.10121
CN101100601,晋城,晋城,山西,中国,35.497555,112.85127
CN101100602,沁水,晋城,山西,中国,35.689472,112.18721
CN101100603,阳城,晋城,山西,中国,35.482178,112.42201
CN101100604,陵川,晋城,山西,中国,35.775616,113.27888
CN101100605,高平,晋城,山西,中国,35.791355,112.930695
CN101100606,泽州,晋城,山西,中国,35.61722,112.89914
CN101100701,临汾,临汾,山西,中国,36.08415,111.517975
CN101100702,曲沃,临汾,山西,中国,35.641388,111.47553
CN101100703,永和,临汾,山西,中国,36.760612,110.63128
CN101100704,隰县,临汾,山西,中国,36.692677,110.93581
CN101100705,大宁,临汾,山西,中国,36.46383,110.75128
CN101100706,吉县,临汾,山西,中国,36.099354,110.68285
CN101100707,襄汾,临汾,山西,中国,35.87614,111.44293
CN101100708,蒲县,临汾,山西,中国,36.411682,111.09733
CN101100709,汾西,临汾,山西,中国,36.65337,111.56302
CN101100710,洪洞,临汾,山西,中国,36.25574,111.67369
CN101100711,霍州,临汾,山西,中国,36.57202,111.72311
CN101100712,乡宁,临汾,山西,中国,35.975403,110.85737
CN101100713,翼城,临汾,山西,中国,35.73862,111.71351
CN101100714,侯马,临汾,山西,中国,35.6203,111.37127
CN101100715,浮山,临汾,山西,中国,35.97136,111.85004
CN101100716,安泽,临汾,山西,中国,36.14603,112.25137
CN101100717,古县,临汾,山西,中国,36.26855,111.920204
CN101100718,尧都,临汾,山西,中国,36.080364,111.52294
CN101100801,运城,运城,山西,中国,35.022778,111.00396
CN101100802,临猗,运城,山西,中国,35.141884,110.77493
CN101100803,稷山,运城,山西,中国,35.60041,110.979
CN101100804,万荣,运城,山西,中国,35.41704,110.84356
CN101100805,河津,运城,山西,中国,35.59715,110.710266
CN101100806,新绛,运城,山西,中国,35.613697,111.225204
CN101100807,绛县,运城,山西,中国,35.49045,111.57618
CN101100808,闻喜,运城,山西,中国,35.35384,111.22031
CN101100809,垣曲,运城,山西,中国,35.298294,111.67099
CN101100810,永济,运城,山西,中国,34.865124,110.44798
CN101100811,芮城,运城,山西,中国,34.69477,110.69114
CN101100812,夏县,运城,山西,中国,35.14044,111.223175
CN101100813,平陆,运城,山西,中国,34.837257,111.21238
CN101100814,盐湖,运城,山西,中国,35.025642,111.000626
CN101100901,朔州,朔州,山西,中国,39.33126,112.43339
CN101100902,平鲁,朔州,山西,中国,39.515602,112.29523
CN101100903,山阴,朔州,山西,中国,39.52677,112.8164
CN101100904,右玉,朔州,山西,中国,39.98881,112.46559
CN101100905,应县,朔州,山西,中国,39.55919,113.18751
CN101100906,怀仁,朔州,山西,中国,39.82079,113.10051
CN101100907,朔城,朔州,山西,中国,39.324524,112.42867
CN101101001,忻州,忻州,山西,中国,38.41769,112.733536
CN101101002,定襄,忻州,山西,中国,38.484947,112.963234
CN101101003,五台县,忻州,山西,中国,38.72571,113.25901
CN101101004,河曲,忻州,山西,中国,39.381893,111.14661
CN101101005,偏关,忻州,山西,中国,39.442154,111.50048
CN101101006,神池,忻州,山西,中国,39.088467,112.20044
CN101101007,宁武,忻州,山西,中国,39.001717,112.30794
CN101101008,代县,忻州,山西,中国,39.06514,112.96252
CN101101009,繁峙,忻州,山西,中国,39.188103,113.26771
CN101101010,五台山,忻州,山西,中国,38.96864,113.59073
CN101101011,保德,忻州,山西,中国,39.022575,111.085686
CN101101012,静乐,忻州,山西,中国,38.355946,111.94023
CN101101013,岢岚,忻州,山西,中国,38.705624,111.56981
CN101101014,五寨,忻州,山西,中国,38.91276,111.84102
CN101101015,原平,忻州,山西,中国,38.729187,112.713135
CN101101016,忻府,忻州,山西,中国,38.417744,112.734116
CN101101100,吕梁,吕梁,山西,中国,37.524364,111.13434
CN101101101,离石,吕梁,山西,中国,37.524036,111.13446
CN101101102,临县,吕梁,山西,中国,37.960808,110.995964
CN101101103,兴县,吕梁,山西,中国,38.464134,111.12482
CN101101104,岚县,吕梁,山西,中国,38.278652,111.671555
CN101101105,柳林,吕梁,山西,中国,37.431664,110.89613
CN101101106,石楼,吕梁,山西,中国,36.999428,110.83712
CN101101107,方山,吕梁,山西,中国,37.89263,111.238884
CN101101108,交口,吕梁,山西,中国,36.983067,111.18319
CN101101109,中阳,吕梁,山西,中国,37.342052,111.19332
CN101101110,孝义,吕梁,山西,中国,37.144474,111.78157
CN101101111,汾阳,吕梁,山西,中国,37.267742,111.78527
CN101101112,文水,吕梁,山西,中国,37.436314,112.03259
CN101101113,交城,吕梁,山西,中国,37.555157,112.15916
CN101110101,西安,西安,陕西,中国,34.26316,108.94802
CN101110102,长安,西安,陕西,中国,34.157097,108.94158
CN101110103,临潼,西安,陕西,中国,34.372066,109.21399
CN101110104,蓝田,西安,陕西,中国,34.15619,109.317635
CN101110105,周至,西安,陕西,中国,34.161533,108.21647
CN101110106,鄠邑,西安,陕西,中国,34.10867,108.60738
CN101110107,高陵,西安,陕西,中国,34.535065,109.0889
CN101110108,新城,西安,陕西,中国,34.26927,108.9599
CN101110109,碑林,西安,陕西,中国,34.25106,108.94699
CN101110110,莲湖,西安,陕西,中国,34.2656,108.9332
CN101110111,灞桥,西安,陕西,中国,34.267452,109.06726
CN101110112,未央,西安,陕西,中国,34.30823,108.94602
CN101110113,雁塔,西安,陕西,中国,34.21339,108.92659
CN101110114,阎良,西安,陕西,中国,34.66214,109.22802
CN101110200,咸阳,咸阳,陕西,中国,34.33344,108.70512
CN101110201,三原,咸阳,陕西,中国,34.613995,108.94348
CN101110202,礼泉,咸阳,陕西,中国,34.482582,108.428314
CN101110203,永寿,咸阳,陕西,中国,34.69262,108.14313
CN101110204,淳化,咸阳,陕西,中国,34.79797,108.58118
CN101110205,泾阳,咸阳,陕西,中国,34.528492,108.83784
CN101110206,武功,咸阳,陕西,中国,34.25973,108.21286
CN101110207,乾县,咸阳,陕西,中国,34.52726,108.247406
CN101110208,彬县,咸阳,陕西,中国,35.034233,108.08367
CN101110209,长武,咸阳,陕西,中国,35.206123,107.79584
CN101110210,旬邑,咸阳,陕西,中国,35.112232,108.337234
CN101110211,兴平,咸阳,陕西,中国,34.297134,108.488495
CN101110212,秦都,咸阳,陕西,中国,34.3298,108.69864
CN101110213,渭城,咸阳,陕西,中国,34.336845,108.73096
CN101110300,延安,延安,陕西,中国,36.59654,109.49081
CN101110301,延长,延安,陕西,中国,36.578304,110.01296
CN101110302,延川,延安,陕西,中国,36.882065,110.190315
CN101110303,子长,延安,陕西,中国,37.14207,109.675964
CN101110304,宜川,延安,陕西,中国,36.050392,110.17554
CN101110305,富县,延安,陕西,中国,35.996494,109.38413
CN101110306,志丹,延安,陕西,中国,36.823032,108.7689
CN101110307,安塞,延安,陕西,中国,36.86441,109.32534
CN101110308,甘泉,延安,陕西,中国,36.27773,109.34961
CN101110309,洛川,延安,陕西,中国,35.762135,109.435715
CN101110310,黄陵,延安,陕西,中国,35.580166,109.26247
CN101110311,黄龙,延安,陕西,中国,35.583275,109.83502
CN101110312,吴起,延安,陕西,中国,36.92485,108.17698
CN101110313,宝塔,延安,陕西,中国,36.59629,109.49069
CN101110401,榆林,榆林,陕西,中国,38.29016,109.741196
CN101110402,府谷,榆林,陕西,中国,39.029243,111.06965
CN101110403,神木,榆林,陕西,中国,38.83564,110.497
CN101110404,佳县,榆林,陕西,中国,38.0216,110.49337
CN101110405,定边,榆林,陕西,中国,37.59523,107.60128
CN101110406,靖边,榆林,陕西,中国,37.596085,108.80567
CN101110407,横山,榆林,陕西,中国,37.964046,109.292595
CN101110408,米脂,榆林,陕西,中国,37.759083,110.17868
CN101110409,子洲,榆林,陕西,中国,37.611572,110.03457
CN101110410,绥德,榆林,陕西,中国,37.5077,110.26537
CN101110411,吴堡,榆林,陕西,中国,37.451923,110.73931
CN101110412,清涧,榆林,陕西,中国,37.087704,110.12146
CN101110413,榆阳,榆林,陕西,中国,38.299267,109.74791
CN101110501,渭南,渭南,陕西,中国,34.499382,109.502884
CN101110503,潼关,渭南,陕西,中国,34.544514,110.24726
CN101110504,大荔,渭南,陕西,中国,34.79501,109.94312
CN101110505,白水,渭南,陕西,中国,35.17729,109.59431
CN101110506,富平,渭南,陕西,中国,34.746677,109.18717
CN101110507,蒲城,渭南,陕西,中国,34.956036,109.58965
CN101110508,澄城,渭南,陕西,中国,35.184,109.93761
CN101110509,合阳,渭南,陕西,中国,35.2371,110.14798
CN101110510,韩城,渭南,陕西,中国,35.47524,110.45239
CN101110511,华阴,渭南,陕西,中国,34.565357,110.08952
CN101110512,临渭,渭南,陕西,中国,34.50127,109.503296
CN101110513,华州,渭南,陕西,中国,34.51196,109.76141
CN101110601,商洛,商洛,陕西,中国,33.86832,109.93977
CN101110602,洛南,商洛,陕西,中国,34.0885,110.14571
CN101110603,柞水,商洛,陕西,中国,33.682774,109.11125
CN101110604,商州,商洛,陕西,中国,33.86921,109.93768
CN101110605,镇安,商洛,陕西,中国,33.42398,109.15108
CN101110606,丹凤,商洛,陕西,中国,33.69471,110.33191
CN101110607,商南,商洛,陕西,中国,33.526367,110.88544
CN101110608,山阳,商洛,陕西,中国,33.53041,109.88043
CN101110701,安康,安康,陕西,中国,32.6903,109.029274
CN101110702,紫阳,安康,陕西,中国,32.520176,108.53779
CN101110703,石泉,安康,陕西,中国,33.038513,108.25051
CN101110704,汉阴,安康,陕西,中国,32.89112,108.51095
CN101110705,旬阳,安康,陕西,中国,32.83357,109.36815
CN101110706,岚皋,安康,陕西,中国,32.31069,108.900665
CN101110707,平利,安康,陕西,中国,32.38793,109.36186
CN101110708,白河,安康,陕西,中国,32.809483,110.11419
CN101110709,镇坪,安康,陕西,中国,31.883394,109.526436
CN101110710,宁陕,安康,陕西,中国,33.312183,108.31371
CN101110711,汉滨,安康,陕西,中国,32.69082,109.0291
CN101110801,汉中,汉中,陕西,中国,33.077667,107.02862
CN101110802,略阳,汉中,陕西,中国,33.32964,106.1539
CN101110803,勉县,汉中,陕西,中国,33.155617,106.680176
CN101110804,留坝,汉中,陕西,中国,33.61334,106.92438
CN101110805,洋县,汉中,陕西,中国,33.22328,107.549965
CN101110806,城固,汉中,陕西,中国,33.1531,107.32989
CN101110807,西乡,汉中,陕西,中国,32.98796,107.76586
CN101110808,佛坪,汉中,陕西,中国,33.520744,107.98858
CN101110809,宁强,汉中,陕西,中国,32.830807,106.25739
CN101110810,南郑,汉中,陕西,中国,33.00334,106.94239
CN101110811,镇巴,汉中,陕西,中国,32.535854,107.89531
CN101110812,汉台,汉中,陕西,中国,33.077675,107.02824
CN101110901,宝鸡,宝鸡,陕西,中国,34.369316,107.14487
CN101110902,渭滨,宝鸡,陕西,中国,34.37101,107.14447
CN101110903,千阳,宝鸡,陕西,中国,34.642586,107.13299
CN101110904,麟游,宝鸡,陕西,中国,34.677715,107.79661
CN101110905,岐山,宝鸡,陕西,中国,34.44296,107.624466
CN101110906,凤翔,宝鸡,陕西,中国,34.521667,107.40057
CN101110907,扶风,宝鸡,陕西,中国,34.375496,107.89142
CN101110908,眉县,宝鸡,陕西,中国,34.272137,107.75237
CN101110909,太白,宝鸡,陕西,中国,34.059216,107.316536
CN101110910,凤县,宝鸡,陕西,中国,33.912464,106.525215
CN101110911,陇县,宝鸡,陕西,中国,34.89326,106.85706
CN101110912,陈仓,宝鸡,陕西,中国,34.35275,107.383644
CN101110913,金台,宝鸡,陕西,中国,34.37519,107.14994
CN101111001,铜川,铜川,陕西,中国,34.91658,108.97961
CN101111003,宜君,铜川,陕西,中国,35.398766,109.11828
CN101111004,耀州,铜川,陕西,中国,34.910206,108.96254
CN101111005,王益,铜川,陕西,中国,35.0691,109.07586
CN101111006,印台,铜川,陕西,中国,35.111927,109.100815
CN101111101,杨凌,杨凌,陕西,中国,34.28,108.07
CN101111102,杨陵,杨凌,陕西,中国,34.27135,108.08635
CN101120101,济南,济南,山东,中国,36.675808,117.00092
CN101120102,长清,济南,山东,中国,36.56105,116.74588
CN101120103,商河,济南,山东,中国,37.310543,117.15637
CN101120104,章丘,济南,山东,中国,36.71209,117.54069
CN101120105,平阴,济南,山东,中国,36.286922,116.455055
CN101120106,济阳,济南,山东,中国,36.976772,117.17603
CN101120107,历下,济南,山东,中国,36.66417,117.03862
CN101120108,市中,济南,山东,中国,36.657352,116.99898
CN101120109,槐荫,济南,山东,中国,36.668205,116.94792
CN101120110,天桥,济南,山东,中国,36.693375,116.996086
CN101120111,历城,济南,山东,中国,36.681744,117.06374
CN101120201,青岛,青岛,山东,中国,36.08298,120.35517
CN101120202,崂山,青岛,山东,中国,36.10257,120.46739
CN101120203,市南,青岛,山东,中国,36.070892,120.395966
CN101120204,即墨,青岛,山东,中国,36.390846,120.44735
CN101120205,胶州,青岛,山东,中国,36.285877,120.0062
CN101120206,黄岛,青岛,山东,中国,35.875137,119.99552
CN101120207,莱西,青岛,山东,中国,36.86509,120.52622
CN101120208,平度,青岛,山东,中国,36.78883,119.959015
CN101120209,市北,青岛,山东,中国,36.08382,120.35503
CN101120210,李沧,青岛,山东,中国,36.160023,120.421234
CN101120211,城阳,青岛,山东,中国,36.30683,120.38914
CN101120301,淄博,淄博,山东,中国,36.814938,118.047646
CN101120302,淄川,淄博,山东,中国,36.64727,117.9677
CN101120303,博山,淄博,山东,中国,36.497566,117.85823
CN101120304,高青,淄博,山东,中国,37.169582,117.82984
CN101120305,周村,淄博,山东,中国,36.8037,117.851036
CN101120306,沂源,淄博,山东,中国,36.186283,118.16616
CN101120307,桓台,淄博,山东,中国,36.959774,118.101555
CN101120308,临淄,淄博,山东,中国,36.816658,118.306015
CN101120309,张店,淄博,山东,中国,36.80705,118.05352
CN101120401,德州,德州,山东,中国,37.453968,116.30743
CN101120402,武城,德州,山东,中国,37.209526,116.07863
CN101120403,临邑,德州,山东,中国,37.192043,116.86703
CN101120404,陵县,德州,山东,中国,37.334652,116.56899
CN101120405,齐河,德州,山东,中国,36.795498,116.75839
CN101120406,乐陵,德州,山东,中国,37.729115,117.21666
CN101120407,庆云,德州,山东,中国,37.777725,117.39051
CN101120408,平原,德州,山东,中国,37.164467,116.43391
CN101120409,宁津,德州,山东,中国,37.64962,116.79372
CN101120410,夏津,德州,山东,中国,36.9505,116.003815
CN101120411,禹城,德州,山东,中国,36.934486,116.642555
CN101120412,德城,德州,山东,中国,37.453922,116.307076
CN101120413,陵城,德州,山东,中国,37.332848,116.57493
CN101120501,烟台,烟台,山东,中国,37.539295,121.39138
CN101120502,莱州,烟台,山东,中国,37.182724,119.94214
CN101120503,长岛,烟台,山东,中国,37.916195,120.73834
CN101120504,蓬莱,烟台,山东,中国,37.81117,120.76269
CN101120505,龙口,烟台,山东,中国,37.648445,120.52833
CN101120506,招远,烟台,山东,中国,37.364918,120.403145
CN101120507,栖霞,烟台,山东,中国,37.305855,120.8341
CN101120508,福山,烟台,山东,中国,37.496876,121.26474
CN101120509,牟平,烟台,山东,中国,37.388355,121.60151
CN101120510,莱阳,烟台,山东,中国,36.977036,120.71115
CN101120511,海阳,烟台,山东,中国,36.78066,121.16839
CN101120512,芝罘,烟台,山东,中国,37.540924,121.38588
CN101120513,莱山,烟台,山东,中国,37.47355,121.44887
CN101120601,潍坊,潍坊,山东,中国,36.70925,119.10708
CN101120602,青州,潍坊,山东,中国,36.697857,118.484695
CN101120603,寿光,潍坊,山东,中国,36.874413,118.73645
CN101120604,临朐,潍坊,山东,中国,36.516373,118.53988
CN101120605,昌乐,潍坊,山东,中国,36.703255,118.84
CN101120606,昌邑,潍坊,山东,中国,36.85494,119.3945
CN101120607,安丘,潍坊,山东,中国,36.427418,119.20689
CN101120608,高密,潍坊,山东,中国,36.37754,119.757034
CN101120609,诸城,潍坊,山东,中国,35.997093,119.40318
CN101120610,潍城,潍坊,山东,中国,36.71006,119.10378
CN101120611,寒亭,潍坊,山东,中国,36.772102,119.20786
CN101120612,坊子,潍坊,山东,中国,36.654617,119.16633
CN101120613,奎文,潍坊,山东,中国,36.709496,119.13736
CN101120701,济宁,济宁,山东,中国,35.415394,116.58724
CN101120702,嘉祥,济宁,山东,中国,35.398098,116.34289
CN101120703,微山,济宁,山东,中国,34.809525,117.12861
CN101120704,鱼台,济宁,山东,中国,34.997707,116.650024
CN101120705,兖州,济宁,山东,中国,35.556446,116.828995
CN101120706,金乡,济宁,山东,中国,35.06977,116.31036
CN101120707,汶上,济宁,山东,中国,35.721745,116.487144
CN101120708,泗水,济宁,山东,中国,35.653217,117.273605
CN101120709,梁山,济宁,山东,中国,35.80184,116.08963
CN101120710,曲阜,济宁,山东,中国,35.59279,116.99188
CN101120711,邹城,济宁,山东,中国,35.40526,116.96673
CN101120712,任城,济宁,山东,中国,35.41483,116.59526
CN101120801,泰安,泰安,山东,中国,36.19497,117.12907
CN101120802,新泰,泰安,山东,中国,35.910385,117.76609
CN101120803,泰山,泰安,山东,中国,36.189312,117.12998
CN101120804,肥城,泰安,山东,中国,36.1856,116.7637
CN101120805,东平,泰安,山东,中国,35.930466,116.46105
CN101120806,宁阳,泰安,山东,中国,35.76754,116.79929
CN101120807,岱岳,泰安,山东,中国,36.1841,117.04353
CN101120901,临沂,临沂,山东,中国,35.06528,118.32645
CN101120902,莒南,临沂,山东,中国,35.17591,118.838326
CN101120903,沂南,临沂,山东,中国,35.547,118.4554
CN101120904,兰陵,临沂,山东,中国,34.85557,118.049965
CN101120905,临沭,临沂,山东,中国,34.91706,118.64838
CN101120906,郯城,临沂,山东,中国,34.614742,118.342964
CN101120907,蒙阴,临沂,山东,中国,35.712437,117.94327
CN101120908,平邑,临沂,山东,中国,35.51152,117.63188
CN101120909,费县,临沂,山东,中国,35.269173,117.96887
CN101120910,沂水,临沂,山东,中国,35.78703,118.634544
CN101120911,兰山,临沂,山东,中国,35.06163,118.32767
CN101120912,罗庄,临沂,山东,中国,34.997204,118.2848
CN101120913,河东,临沂,山东,中国,35.085003,118.39829
CN101121001,菏泽,菏泽,山东,中国,35.246532,115.46938
CN101121002,鄄城,菏泽,山东,中国,35.560257,115.51434
CN101121003,郓城,菏泽,山东,中国,35.594772,115.93885
CN101121004,东明,菏泽,山东,中国,35.28964,115.09841
CN101121005,定陶,菏泽,山东,中国,35.0727,115.5696
CN101121006,巨野,菏泽,山东,中国,35.391,116.08934
CN101121007,曹县,菏泽,山东,中国,34.823254,115.549484
CN101121008,成武,菏泽,山东,中国,34.947365,115.89735
CN101121009,单县,菏泽,山东,中国,34.79085,116.08262
CN101121010,牡丹,菏泽,山东,中国,35.24311,115.47095
CN101121101,滨州,滨州,山东,中国,37.38354,118.016975
CN101121102,博兴,滨州,山东,中国,37.147003,118.12309
CN101121103,无棣,滨州,山东,中国,37.74085,117.616325
CN101121104,阳信,滨州,山东,中国,37.64049,117.58133
CN101121105,惠民,滨州,山东,中国,37.483875,117.50894
CN101121106,沾化,滨州,山东,中国,37.698456,118.129906
CN101121107,邹平,滨州,山东,中国,36.87803,117.73681
CN101121108,滨城,滨州,山东,中国,37.384842,118.02015
CN101121201,东营,东营,山东,中国,37.461567,118.507545
CN101121202,河口,东营,山东,中国,37.886017,118.52961
CN101121203,垦利,东营,山东,中国,37.58868,118.551315
CN101121204,利津,东营,山东,中国,37.493366,118.248856
CN101121205,广饶,东营,山东,中国,37.05161,118.407524
CN101121301,威海,威海,山东,中国,37.50969,122.116394
CN101121302,文登,威海,山东,中国,37.196213,122.05714
CN101121303,荣成,威海,山东,中国,37.160133,122.4229
CN101121304,乳山,威海,山东,中国,36.91962,121.53635
CN101121305,成山头,威海,山东,中国,37.39439,122.70412
CN101121306,石岛,威海,山东,中国,36.89434,122.426506
CN101121307,环翠,威海,山东,中国,37.510754,122.11619
CN101121401,枣庄,枣庄,山东,中国,34.856422,117.55796
CN101121402,薛城,枣庄,山东,中国,34.79789,117.26529
CN101121403,峄城,枣庄,山东,中国,34.76771,117.58632
CN101121404,台儿庄,枣庄,山东,中国,34.564816,117.73475
CN101121405,滕州,枣庄,山东,中国,35.088497,117.1621
CN101121406,市中,枣庄,山东,中国,34.85665,117.55728
CN101121407,山亭,枣庄,山东,中国,35.096077,117.45897
CN101121501,日照,日照,山东,中国,35.42859,119.461205
CN101121502,五莲,日照,山东,中国,35.751938,119.20674
CN101121503,莒县,日照,山东,中国,35.588116,118.832855
CN101121504,东港,日照,山东,中国,35.42615,119.4577
CN101121505,岚山,日照,山东,中国,35.119793,119.31584
CN101121601,莱芜,莱芜,山东,中国,36.214397,117.677734
CN101121602,莱城,莱芜,山东,中国,36.21366,117.67835
CN101121603,钢城,莱芜,山东,中国,36.058037,117.82033
CN101121701,聊城,聊城,山东,中国,36.456013,115.98037
CN101121702,冠县,聊城,山东,中国,36.483753,115.44481
CN101121703,阳谷,聊城,山东,中国,36.11371,115.78429
CN101121704,高唐,聊城,山东,中国,36.859756,116.22966
CN101121705,茌平,聊城,山东,中国,36.591934,116.25335
CN101121706,东阿,聊城,山东,中国,36.336002,116.248856
CN101121707,临清,聊城,山东,中国,36.842598,115.71346
CN101121708,东昌府,聊城,山东,中国,36.45606,115.98003
CN101121709,莘县,聊城,山东,中国,36.2376,115.66729
CN101130101,乌鲁木齐,乌鲁木齐,新疆,中国,43.792816,87.61773
CN101130102,天山,乌鲁木齐,新疆,中国,43.79643,87.62012
CN101130103,小渠子,乌鲁木齐,新疆,中国,43.51582,87.12283
CN101130104,沙依巴克,乌鲁木齐,新疆,中国,43.78887,87.59664
CN101130105,达坂城,乌鲁木齐,新疆,中国,43.36181,88.30994
CN101130106,新市,乌鲁木齐,新疆,中国,43.87088,87.56065
CN101130107,水磨沟,乌鲁木齐,新疆,中国,43.816746,87.61309
CN101130109,天池,乌鲁木齐,新疆,中国,43.879143,88.12783
CN101130111,头屯河,乌鲁木齐,新疆,中国,43.876053,87.42582
CN101130112,米东,乌鲁木齐,新疆,中国,43.960983,87.6918
CN101130113,乌鲁木齐县,乌鲁木齐,新疆,中国,43.982548,87.5056
CN101130114,西白杨沟,乌鲁木齐,新疆,中国,43.3839,87.13792
CN101130201,克拉玛依,克拉玛依,新疆,中国,45.595886,84.87395
CN101130202,乌尔禾,克拉玛依,新疆,中国,46.08776,85.69777
CN101130203,白碱滩,克拉玛依,新疆,中国,45.689022,85.12988
CN101130204,独山子,克拉玛依,新疆,中国,44.327206,84.88227
CN101130301,石河子,石河子,新疆,中国,44.305885,86.04108
CN101130302,炮台,石河子,新疆,中国,44.821697,85.584625
CN101130303,莫索湾,石河子,新疆,中国,44.59994,86.09258
CN101130401,昌吉,昌吉,新疆,中国,44.014576,87.30401
CN101130402,呼图壁,昌吉,新疆,中国,44.189342,86.88861
CN101130404,阜康,昌吉,新疆,中国,44.152153,87.98384
CN101130405,吉木萨尔,昌吉,新疆,中国,43.99716,89.18129
CN101130406,奇台,昌吉,新疆,中国,44.021996,89.59144
CN101130407,玛纳斯,昌吉,新疆,中国,44.305626,86.21769
CN101130408,木垒,昌吉,新疆,中国,43.832443,90.28283
CN101130409,蔡家湖,昌吉,新疆,中国,44.40734,87.5394
CN101130501,吐鲁番,吐鲁番,新疆,中国,42.947613,89.184074
CN101130502,托克逊,吐鲁番,新疆,中国,42.793537,88.65577
CN101130503,高昌,吐鲁番,新疆,中国,42.947628,89.18233
CN101130504,鄯善,吐鲁番,新疆,中国,42.8655,90.21269
CN101130601,库尔勒,巴音郭楞,新疆,中国,41.763123,86.14595
CN101130602,轮台,巴音郭楞,新疆,中国,41.781265,84.24854
CN101130603,尉犁,巴音郭楞,新疆,中国,41.33743,86.26341
CN101130604,若羌,巴音郭楞,新疆,中国,39.023808,88.16881
CN101130605,且末,巴音郭楞,新疆,中国,38.13856,85.53263
CN101130606,和静,巴音郭楞,新疆,中国,42.31716,86.39107
CN101130607,焉耆,巴音郭楞,新疆,中国,42.06435,86.5698
CN101130608,和硕,巴音郭楞,新疆,中国,42.268864,86.864944
CN101130609,巴音郭楞,巴音郭楞,新疆,中国,41.76855,86.15097
CN101130610,巴音布鲁克,巴音郭楞,新疆,中国,43.031853,84.15905
CN101130611,铁干里克,巴音郭楞,新疆,中国,39.02878,88.17605
CN101130612,博湖,巴音郭楞,新疆,中国,41.980167,86.63158
CN101130613,塔中,巴音郭楞,新疆,中国,39.017822,83.615654
CN101130614,巴仑台,巴音郭楞,新疆,中国,42.74718,86.312126
CN101130701,阿拉尔,阿拉尔,新疆,中国,40.541916,81.28588
CN101130801,阿克苏,阿克苏,新疆,中国,41.17071,80.26507
CN101130802,乌什,阿克苏,新疆,中国,41.21587,79.230804
CN101130803,温宿,阿克苏,新疆,中国,41.272995,80.24327
CN101130804,拜城,阿克苏,新疆,中国,41.7961,81.86988
CN101130805,新和,阿克苏,新疆,中国,41.551174,82.610825
CN101130806,沙雅,阿克苏,新疆,中国,41.22627,82.78077
CN101130807,库车,阿克苏,新疆,中国,41.71714,82.96304
CN101130808,柯坪,阿克苏,新疆,中国,40.50624,79.04785
CN101130809,阿瓦提,阿克苏,新疆,中国,40.63842,80.378426
CN101130901,喀什,喀什,新疆,中国,39.467663,75.989136
CN101130902,英吉沙,喀什,新疆,中国,38.92984,76.17429
CN101130903,塔什库尔干,喀什,新疆,中国,37.775436,75.228065
CN101130904,麦盖提,喀什,新疆,中国,38.903385,77.651535
CN101130905,莎车,喀什,新疆,中国,38.414497,77.248886
CN101130906,叶城,喀什,新疆,中国,37.884678,77.42036
CN101130907,泽普,喀什,新疆,中国,38.191216,77.27359
CN101130908,巴楚,喀什,新疆,中国,39.783478,78.55041
CN101130909,岳普湖,喀什,新疆,中国,39.23525,76.7724
CN101130910,伽师,喀什,新疆,中国,39.494324,76.74198
CN101130911,疏附,喀什,新疆,中国,39.378307,75.863075
CN101130912,疏勒,喀什,新疆,中国,39.39946,76.05365
CN101131001,伊宁,伊犁,新疆,中国,43.92221,81.316345
CN101131002,察布查尔,伊犁,新疆,中国,43.838882,81.15087
CN101131003,尼勒克,伊犁,新疆,中国,43.789738,82.50412
CN101131004,伊宁县,伊犁,新疆,中国,43.977875,81.52467
CN101131005,巩留,伊犁,新疆,中国,43.481617,82.22704
